Unnamed: 0,id,is_robot,nickname,consent,status,pollution_id,num_jugador,partida_id,num_seleccions,bots,acabat,endowment_initial,endowment_current,contributed_public_goods,winnings_public_goods,savings_public_goods,coins_total,tickets,gender,age_range,educational_level,economic_status,working_status,residence,frame_pr1,frame_pr2,frame_pr3,verification_pr1,verification_pr2,verification_pr3,verification_pr4,enquesta_final_pr1,enquesta_final_pr2,enquesta_final_pr3,enquesta_final_pr4,enquesta_final_pr5,enquesta_final_pr6,enquesta_final_pr7,enquesta_final_pr8,enquesta_final_pr9,enquesta_final_pr10,enquesta_final_pr11,date_tutorial,date_register,date_creation,date_end,comment,contributions,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,no2_level,control_wealth
247,2067,0,0656,1,END,5.0,6.0,2010.0,10,0,1,60,32,28,32,32,32.0,3,M,r5,r4,r3,r3,r5,r2,r3,r1,r2,r2,r1,,r3,r5,r2,r4,r2,r2,r3,r4,r2,r3,"Impedir botigues sense portes a l'hivern o a l'estiu. Impedir terrasses amb estufes
",2018-06-09 12:07:43.395141,2018-06-09 12:09:22.330229,2018-06-09 12:06:31.449270,2018-06-09 12:18:32.647048,,[4 4 4 4 4 4 4 0 0 0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,41.88,UNEQUAL-H
248,2068,0,0664,1,END,11.0,1.0,2011.0,10,0,1,24,8,16,8,8,8.0,1,M,r1,r4,r1,r2,r11,r1,r3,r1,r2,r2,r1,,r4,r5,r1,r5,r2,r5,r2,r3,r3,r1,Nada,2018-06-09 12:24:26.089109,2018-06-09 12:26:40.026956,2018-06-09 12:21:17.406307,2018-06-09 12:37:08.279143,,[4 0 2 4 2 0 0 0 4 0],4.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,46.23,UNEQUAL-L
249,2069,0,0660,1,END,11.0,2.0,2011.0,10,0,1,24,8,16,8,8,8.0,1,F,r4,r4,r3,r3,r11,r2,r3,r1,r2,r2,r1,,r2,r5,r1,r5,r2,r5,r2,r3,r4,r3,"Evitar el coche en los desplazamientos ,reciclar y contribuir al medio ambiente",2018-06-09 12:24:35.757374,2018-06-09 12:27:07.147787,2018-06-09 12:21:27.881206,2018-06-09 12:38:31.898687,,[2 0 0 2 0 0 2 2 4 4],2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,46.23,UNEQUAL-L
250,2070,0,0596,1,END,11.0,3.0,2011.0,10,0,1,48,36,12,36,36,36.0,3,M,r1,r3,r3,r2,r11,r1,r2,r2,r2,r2,r1,,r1,r4,r1,r5,r2,r3,r1,r2,r4,r1,nada,2018-06-09 12:24:22.458860,2018-06-09 12:30:07.247727,2018-06-09 12:21:30.204698,2018-06-09 12:39:21.071631,,[2 0 0 4 2 0 0 0 4 0],2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,46.23,UNEQUAL-L
251,2071,0,0344,1,END,6.0,4.0,2011.0,10,0,1,48,16,32,16,16,16.0,2,O,r2,r4,r2,r2,r6,r1,r3,r1,r2,r2,r1,,r4,r5,r1,r4,r1,r4,r1,r2,r3,r2,Meeés parcs,2018-06-09 12:24:21.128546,2018-06-09 12:28:48.324351,2018-06-09 12:23:02.693805,2018-06-09 12:37:45.842811,,[0 4 4 4 4 4 4 4 4 0],0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,43.8,UNEQUAL-L
252,2072,0,0348,1,END,6.0,5.0,2011.0,10,0,1,48,28,20,28,28,28.0,2,M,r2,r4,r2,r3,r6,r2,r3,r1,r2,r2,r1,,r4,r4,r2,r4,r4,r5,r1,r1,r2,r1,Reduir el consum de cotxes a traves de crear una plataforma de cotxes d'alquiler electrics com seria un bicing peroper cotxes electrics.,2018-06-09 12:24:00.834013,2018-06-09 12:26:35.973783,2018-06-09 12:23:05.012327,2018-06-09 12:39:22.317902,,[2 0 4 0 2 4 2 4 0 2],2.0,0.0,4.0,0.0,2.0,4.0,2.0,4.0,0.0,2.0,43.8,UNEQUAL-L
253,2073,0,0604,1,END,5.0,6.0,2011.0,10,0,1,48,14,34,14,14,14.0,1,F,r4,r5,r3,r3,r5,r1,r2,r1,r2,r2,r1,,r2,r1,r1,r1,r2,r4,r3,r1,r3,r3,"Més transport públic

 ",2018-06-09 12:25:10.127171,2018-06-09 12:31:08.512793,2018-06-09 12:23:13.097839,2018-06-09 12:39:01.943238,,[2 2 4 4 2 4 4 4 4 4],2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,41.88,UNEQUAL-L
254,2075,0,Participant0612,1,END,9.0,4.0,2012.0,10,0,1,30,22,8,22,22,22.0,2,M,r3,r4,r3,r3,r9,r2,r2,r2,r2,r2,r1,,r1,r3,r3,r5,r2,r2,r2,r1,r3,r2,No,2018-06-09 12:47:20.871768,2018-06-09 12:50:52.968919,2018-06-09 12:44:51.178341,2018-06-09 13:00:19.047458,,[0 2 2 2 0 0 2 0 0 0],0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,44.17,UNEQUAL-H
255,2076,0,0680,1,END,2.0,1.0,2012.0,10,0,1,30,0,30,0,0,0.0,1,M,r4,r4,r3,r3,r2,r2,r3,r1,r2,r2,r1,,r1,r5,r3,r5,r2,r2,r3,r3,r3,r1,"Educar adultos
Educar adultos
",2018-06-09 12:46:56.550178,2018-06-09 12:50:08.288661,2018-06-09 12:44:57.174011,2018-06-09 13:02:31.133779,,[4 2 2 4 4 2 4 4 2 2],4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,52.38,UNEQUAL-H
256,2077,0,0676,1,END,6.0,5.0,2012.0,10,0,1,60,38,22,38,38,38.0,3,F,r3,r4,r3,r3,r6,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r2,r2,r2,r3,r3,"Reducir trafico, aumentar zonas verdes",2018-06-09 12:46:34.484640,2018-06-09 12:48:35.309668,2018-06-09 12:45:09.035871,2018-06-09 12:59:33.509631,,[4 4 2 2 0 2 4 2 0 2],4.0,4.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,43.8,UNEQUAL-H
257,2078,0,0629,1,END,1.0,2.0,2012.0,10,0,1,30,0,30,0,0,0.0,1,M,r4,r4,r1,r2,r1,r2,r1,r1,r2,r2,r1,,r3,r4,r1,r4,r2,r1,r3,r1,r3,r1,"No
",2018-06-09 12:47:15.130501,2018-06-09 12:53:09.881658,2018-06-09 12:45:23.424871,2018-06-09 12:58:35.531935,,[2 4 4 4 4 4 4 0 0 4],2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,50.31,UNEQUAL-H
258,2079,0,0608,1,END,6.0,6.0,2012.0,10,0,1,60,38,22,38,38,38.0,3,F,r4,r4,r3,r4,r6,r2,r3,r1,r2,r2,r1,,r2,r5,r3,r5,r3,r5,r2,r3,r5,r3,Cotxes electrics,2018-06-09 12:46:15.234387,2018-06-09 12:52:58.207193,2018-06-09 12:45:27.273745,2018-06-09 12:59:33.994893,,[2 4 0 4 2 4 4 2 0 0],2.0,4.0,0.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,43.8,UNEQUAL-H
259,2080,0,0684,1,END,1.0,3.0,2012.0,10,0,1,30,4,26,4,4,4.0,1,F,r3,r4,r3,r4,r1,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r3,r2,r2,r2,r3,r3,"Pilitcas de concienciacion, ayuda a la compra de un vehiculo electrico, apoyo a politicas de empresas que favorecen el trabajo a domicilio varios dias a la semana",2018-06-09 12:50:17.288830,2018-06-09 12:52:04.187889,2018-06-09 12:49:37.988489,2018-06-09 12:59:55.038263,,[4 4 2 0 4 2 2 2 4 2],4.0,4.0,2.0,0.0,4.0,2.0,2.0,2.0,4.0,2.0,50.31,UNEQUAL-H
260,2081,0,0672,1,END,10.0,5.0,2013.0,10,0,1,48,30,18,30,30,30.0,3,M,r4,r4,r4,r3,r10,r3,r2,r1,r2,r2,r1,,r3,r4,r3,r4,r4,r5,r3,r3,r3,r2,No,2018-06-09 13:03:36.306398,2018-06-09 13:07:30.331611,2018-06-09 13:02:23.017512,2018-06-09 13:18:58.092092,,[4 2 2 2 2 0 2 4 0 0],4.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,39.05,UNEQUAL-L
261,2084,0,0668,1,END,10.0,6.0,2013.0,10,0,1,48,18,30,18,18,18.0,2,F,r1,r2,r3,r2,r10,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r1,r1,r3,r5,r1,Menos coches!!!!!!!,2018-06-09 13:06:55.999815,2018-06-09 13:10:44.564782,2018-06-09 13:05:38.856257,2018-06-09 13:21:09.944896,,[2 4 4 0 0 4 4 4 4 4],2.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,39.05,UNEQUAL-L
262,2085,0,0504,1,END,7.0,2.0,2013.0,9,1,1,24,4,20,4,4,4.0,1,M,r3,r4,r3,r3,r7,r3,r2,r1,r2,r2,r1,,r4,r3,r1,r3,r3,r3,r2,r3,r3,r2,"No
",2018-06-09 13:09:54.652639,2018-06-09 13:12:09.573741,2018-06-09 13:06:59.247112,2018-06-09 13:19:59.815996,,[4 4 0 4 4 4 0 0 0 0],4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,39.53,UNEQUAL-L
263,2086,0,0508,1,END,7.0,3.0,2013.0,10,0,1,48,30,18,30,30,30.0,3,F,r3,r4,r3,r3,r7,r2,r2,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r1,r2,r3,r1,"Taxes for cars
Better support for people who cycle - more roads
More parks and green spaces
Better public transport
Campains informing citizen about the current air quality and the effects of a bad air quality

",2018-06-09 13:09:11.374008,2018-06-09 13:11:37.073738,2018-06-09 13:07:13.208001,2018-06-09 13:19:45.174716,,[2 2 2 2 2 0 2 2 2 2],2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,39.53,UNEQUAL-L
264,2087,0,0512,1,END,7.0,4.0,2013.0,10,0,1,48,30,18,30,30,30.0,3,M,r3,r4,r3,r3,r7,r2,r1,r1,r2,r2,r1,,r1,r4,r1,r4,r2,r1,r2,r2,r3,r1,"Electrical public transport, facilities for solar energy, charging points for electric cars
",2018-06-09 13:09:39.644407,2018-06-09 13:11:11.470388,2018-06-09 13:09:00.176235,2018-06-09 13:18:45.543725,,[4 4 4 2 0 2 0 0 2 0],4.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,39.53,UNEQUAL-L
265,2088,0,074,1,END,1.0,1.0,2013.0,10,0,1,24,6,18,6,6,6.0,1,M,r3,r4,r3,r3,r1,r1,r3,r1,r2,r2,r1,,r3,r4,r1,r5,r1,r3,r2,r2,r3,r2,"Menos coche mas espacios dedicados a los peatones
",2018-06-09 13:10:05.232940,2018-06-09 13:12:26.906342,2018-06-09 13:09:04.083121,2018-06-09 13:19:05.988108,,[4 0 0 2 2 2 2 2 2 2],4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.31,UNEQUAL-L
266,2089,0,0720,1,END,10.0,6.0,2014.0,10,0,1,60,26,34,26,26,26.0,2,F,r5,r4,r5,r4,r10,r1,r2,r1,r2,r2,r1,,r4,r5,r1,r4,r2,r2,r2,r1,r3,r2,Taxis y transporte publico electricos,2018-06-09 13:24:11.253855,2018-06-09 13:29:11.177408,2018-06-09 13:21:48.940546,2018-06-09 13:37:22.000137,,[2 4 4 4 2 4 2 4 4 4],2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,39.05,UNEQUAL-H
267,2091,0,0424,1,END,2.0,1.0,2014.0,10,0,1,30,24,6,24,24,24.0,2,M,r5,r4,r3,r3,r2,r2,r1,r1,r2,r2,r1,,r4,r3,r1,r4,r2,r5,r3,r2,r2,r1,Cap,2018-06-09 13:24:10.714382,2018-06-09 13:27:20.200602,2018-06-09 13:22:13.978442,2018-06-09 13:36:41.014109,,[4 0 2 0 0 0 0 0 0 0],4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38,UNEQUAL-H
268,2092,0,0356,1,END,11.0,2.0,2014.0,10,0,1,30,14,16,14,14,14.0,1,M,r4,r4,r3,r3,r11,r3,r2,r1,r2,r2,r1,,r3,r4,r1,r4,r4,r4,r1,r3,r4,r2,Ara mateix no,2018-06-09 13:24:22.137606,2018-06-09 13:27:38.630201,2018-06-09 13:22:48.194434,2018-06-09 13:36:42.568560,,[2 2 2 4 2 0 2 2 0 0],2.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,46.23,UNEQUAL-H
269,2093,0,0716,1,END,11.0,3.0,2014.0,10,0,1,30,6,24,6,6,6.0,1,F,r1,r3,r1,r1,r11,r3,r2,r1,r2,r2,r1,,r4,r4,r3,r4,r2,r4,r3,r2,r3,r4,Soport electric cars ,2018-06-09 13:24:07.212998,2018-06-09 13:27:35.926222,2018-06-09 13:22:54.861130,2018-06-09 13:38:06.139076,,[4 4 2 2 4 2 2 2 2 0],4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,46.23,UNEQUAL-H
270,2094,0,0524,1,END,11.0,4.0,2014.0,10,0,1,30,14,16,14,14,14.0,1,F,r3,r4,r3,r3,r11,r3,r1,r1,r2,r2,r1,,r1,r5,r2,r5,r4,r5,r1,r3,r3,r5,"Vehiculos electricos, favorecer energias renovables
",2018-06-09 13:24:58.178035,2018-06-09 13:26:12.788330,2018-06-09 13:24:27.033400,2018-06-09 13:34:12.754941,,[4 2 2 2 2 2 2 0 0 0],4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,46.23,UNEQUAL-H
271,2095,0,0528,1,END,11.0,5.0,2014.0,10,0,1,60,20,40,20,20,20.0,2,F,r4,r4,r3,r3,r11,r2,r2,r1,r2,r2,r1,,r3,r4,r2,r3,r3,r2,r1,r2,r3,r1,Cerrar el trafico vehiculos contaminantes en ciudad y red carril bici en todas las calles y en comunicaciones entre las poblaciones.,2018-06-09 13:25:43.187067,2018-06-09 13:28:05.130398,2018-06-09 13:24:35.504181,2018-06-09 13:36:47.778097,,[4 4 4 4 4 4 4 4 4 4],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,46.23,UNEQUAL-H
272,2096,0,0712,1,END,11.0,4.0,2015.0,10,0,1,40,26,14,26,26,26.0,2,M,r1,r2,r1,r1,r11,r2,r3,r1,r2,r2,r1,,r3,r3,r1,r5,r2,r4,r3,r2,r3,r2,No,2018-06-09 13:37:36.391309,2018-06-09 13:40:45.117145,2018-06-09 13:35:57.335582,2018-06-09 13:54:59.257258,,[2 2 2 2 2 2 0 2 0 0],2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,46.23,EQUAL
273,2097,0,0540,1,END,2.0,1.0,2015.0,10,0,1,40,30,10,30,30,30.0,3,M,r3,r4,r4,r3,r2,r2,r2,r1,r2,r2,r1,,r3,r3,r3,r3,r1,r1,r2,r2,r3,r1,"Las super islas, comentadas en su dia, nunca se implementaron con suficiente agresividad. Creo que si se recuperara este proyecto, mejoraria la calidad del aire en ciertos barrios. Con super islas me refiero a coger varios bloques de edificios y convertirl las calles en peatonales.",2018-06-09 13:39:50.643801,2018-06-09 13:42:52.120245,2018-06-09 13:38:04.512250,2018-06-09 13:54:59.825793,,[2 2 2 2 0 0 0 2 0 0],2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,52.38,EQUAL
274,2098,0,0536,1,END,2.0,2.0,2015.0,10,0,1,40,24,16,24,24,24.0,2,F,r3,r4,r3,r4,r2,r2,r3,r1,r2,r2,r1,,r4,r5,r1,r4,r1,r5,r3,r1,r3,r3,"Mejor las bici-rutas
2dias son carro al año (como lo hacen en otros paises).. el dia sin carro es una buena iniciativa en la que solamente se hace uso del sistema de transporte público",2018-06-09 13:40:28.157020,2018-06-09 13:45:34.525323,2018-06-09 13:38:12.407196,2018-06-09 13:55:45.462832,,[2 4 0 0 2 4 2 2 0 0],2.0,4.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,52.38,EQUAL
275,2099,0,0736,1,END,11.0,5.0,2015.0,10,0,1,40,8,32,8,8,8.0,1,N,r4,r4,r5,r3,r11,r3,r2,r1,r2,r2,r1,,r3,r5,r2,r4,r1,r5,r3,r3,r3,r2,aparcamientos para coches electricos gratuitos para no residentes,2018-06-09 13:42:15.655296,2018-06-09 13:45:37.741482,2018-06-09 13:39:39.346876,2018-06-09 13:55:19.004387,,[4 2 0 2 4 4 4 4 4 4],4.0,2.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,46.23,EQUAL
276,2101,0,0748,1,END,11.0,6.0,2015.0,10,0,1,40,10,30,10,10,10.0,1,N,r3,r4,r3,r3,r11,r2,r3,r1,r2,r2,r1,,r4,r4,r1,r4,r3,r4,r1,r2,r5,r1,"Eeeno
No




",2018-06-09 13:42:25.558437,2018-06-09 13:45:24.918479,2018-06-09 13:41:02.596539,2018-06-09 13:53:48.948423,,[4 4 4 4 4 4 4 2 0 0],4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,46.23,EQUAL
277,2102,0,0644,1,END,2.0,3.0,2015.0,10,0,1,40,14,26,14,14,14.0,1,F,r1,r3,r1,r2,r2,r1,r3,r1,r2,r2,r1,,r3,r5,r3,r4,r1,r2,r2,r3,r5,r2,No,2018-06-09 13:45:56.378738,2018-06-09 13:47:31.010667,2018-06-09 13:45:02.296797,2018-06-09 13:52:48.217097,,[4 2 4 4 2 4 2 4 0 0],4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,52.38,EQUAL
278,2103,0,0732,1,END,1.0,2.0,2016.0,10,0,1,30,16,14,16,16,16.0,2,M,r3,r4,r4,r3,r1,r1,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r2,r5,r3,r1,r3,r4,"Fomentar estaciones bicis y menos calles para coches
",2018-06-09 13:57:41.686215,2018-06-09 14:00:15.429960,2018-06-09 13:56:37.098803,2018-06-09 14:10:20.532597,,[2 2 2 2 0 2 0 0 2 2],2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,50.31,UNEQUAL-H
279,2104,0,0744,1,END,4.0,5.0,2016.0,10,0,1,60,24,36,24,24,24.0,2,M,r4,r4,r3,r3,r4,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r4,r2,r5,r3,r5,r5,r1,"K
",2018-06-09 13:57:48.572424,2018-06-09 13:59:14.976915,2018-06-09 13:57:02.143353,2018-06-09 14:09:51.166119,,[4 4 4 4 4 4 4 4 0 4],4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,44.6,UNEQUAL-H
280,2105,0,0756,1,END,11.0,4.0,2016.0,10,0,1,30,6,24,6,6,6.0,1,M,r4,r4,r3,r3,r11,r3,r3,r1,r2,r2,r1,,r3,r2,r1,r4,r1,r5,r3,r4,r3,r3,"Potenciar el cotxe electric

",2018-06-09 13:58:05.285090,2018-06-09 14:01:16.744540,2018-06-09 13:57:06.276567,2018-06-09 14:11:09.675568,,[4 4 4 2 2 2 2 2 0 2],4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,46.23,UNEQUAL-H
281,2106,0,0640,1,END,8.0,6.0,2016.0,10,0,1,60,36,24,36,36,36.0,3,M,r2,r3,r3,r3,r8,r2,r1,r2,r2,r2,r1,,r4,r1,r1,r2,r1,r1,r2,r3,r3,r3,"...
",2018-06-09 13:59:15.901759,2018-06-09 14:01:56.809682,2018-06-09 13:58:01.660177,2018-06-09 14:08:31.174746,,[2 4 4 0 4 4 0 2 2 2],2.0,4.0,4.0,0.0,4.0,4.0,0.0,2.0,2.0,2.0,40.88,UNEQUAL-H
282,2107,0,0740,1,END,2.0,1.0,2016.0,10,0,1,30,18,12,18,18,18.0,2,F,r2,r4,r1,r1,r2,r1,r3,r1,r2,r2,r1,,r3,r4,r1,r4,r2,r2,r1,r4,r2,r1,"Investigar buenas prácticas en otros países

",2018-06-09 13:58:58.789743,2018-06-09 14:04:00.252499,2018-06-09 13:58:03.349602,2018-06-09 14:09:59.118692,,[0 2 4 4 0 0 2 0 0 0],0.0,2.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,52.38,UNEQUAL-H
283,2108,0,Participant0760,1,END,3.0,3.0,2016.0,10,0,1,30,14,16,14,14,14.0,1,M,r5,r4,r3,r3,r3,r2,r2,r1,r2,r2,r1,,r3,r5,r1,r5,r4,r5,r3,r3,r3,r4,"Potenciar l'ús de vehicles electrics baixant els impostos, reduir la contaminació del port, implementar el tancament del centre al cotxe privat, augmentar els serveis públics. Potenciar la reducciónde deixalles urbanes.
",2018-06-09 14:00:56.908096,2018-06-09 14:04:14.664133,2018-06-09 13:59:29.836394,2018-06-09 14:12:38.569626,,[2 4 0 2 2 4 0 0 0 2],2.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,46.89,UNEQUAL-H
284,2109,0,0360,1,END,1.0,2.0,2017.0,10,0,1,30,6,24,6,6,6.0,1,F,r4,r4,r3,r3,r1,r1,r3,r1,r2,r2,r1,,r2,r5,r1,r4,r1,r2,r2,r4,r3,r1,"Mas bici  y fomentar wue la gentebla use:no multas.. mas carriles bici , mas papeleras, mas energias renovables accesibles al ciudadano",2018-06-09 14:18:05.286599,2018-06-09 14:20:39.252271,2018-06-09 14:16:23.974092,2018-06-09 14:33:48.614206,,[4 4 4 2 2 2 4 2 0 0],4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,50.31,UNEQUAL-H
285,2110,0,0796,1,END,10.0,6.0,2017.0,10,0,1,60,32,28,32,32,32.0,3,F,r5,r1,r5,r1,r10,r2,r3,r1,r2,r2,r1,,r5,r3,r2,r1,r3,r5,r1,r1,r3,r2,Que no se vendan tanos coches,2018-06-09 14:19:02.241365,2018-06-09 14:24:00.090669,2018-06-09 14:16:36.347660,2018-06-09 14:36:20.228105,,[4 2 0 2 4 4 2 4 4 2],4.0,2.0,0.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,39.05,UNEQUAL-H
286,2111,0,0764,1,END,11.0,3.0,2017.0,10,0,1,30,22,8,22,22,22.0,2,M,r3,r4,r3,r4,r11,r2,r2,r1,r2,r2,r1,,r4,r4,r1,r5,r1,r4,r3,r2,r2,r2,"No
",2018-06-09 14:19:01.332676,2018-06-09 14:21:07.656245,2018-06-09 14:18:13.203570,2018-06-09 14:32:35.582165,,[0 0 0 2 0 2 2 2 0 0],0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,46.23,UNEQUAL-H
287,2112,0,0768,1,END,2.0,1.0,2017.0,10,0,1,30,10,20,10,10,10.0,1,F,r3,r4,r3,r3,r2,r2,r2,r1,r2,r2,r1,,r3,r4,r3,r5,r2,r4,r2,r2,r3,r1,forestar mas la ciudad ,2018-06-09 14:22:25.219861,2018-06-09 14:26:17.515796,2018-06-09 14:19:08.438825,2018-06-09 14:36:12.112295,,[2 4 2 2 4 2 2 2 0 0],2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,52.38,UNEQUAL-H
288,2113,0,0800,1,END,6.0,5.0,2017.0,10,0,1,60,42,18,42,42,42.0,3,F,r3,r4,r3,r3,r6,r2,r3,r1,r2,r2,r1,,r4,r5,r1,r5,r4,r4,r3,r2,r3,r1,"No
",2018-06-09 14:21:23.487084,2018-06-09 14:23:54.564697,2018-06-09 14:20:22.833136,2018-06-09 14:33:38.899820,,[2 4 0 4 2 0 2 2 0 2],2.0,4.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,43.8,UNEQUAL-H
289,2114,0,0624,1,END,11.0,4.0,2017.0,10,0,1,30,0,30,0,0,0.0,1,M,r4,r3,r1,r1,r11,r2,r3,r1,r2,r2,r1,,r3,r5,r1,r5,r1,r1,r2,r3,r3,r3,"Revindicar regulacio i control estricte de la industria.
",2018-06-09 14:25:26.927097,2018-06-09 14:27:18.998808,2018-06-09 14:22:04.085505,2018-06-09 14:38:34.023474,,[2 4 4 2 4 2 4 4 2 2],2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,46.23,UNEQUAL-H
295,2121,0,0427,1,END,7.0,5.0,2019.0,10,0,1,48,18,30,18,18,18.0,2,N,r4,r4,r2,r3,r7,r1,r3,r1,r2,r2,r1,,r4,r4,r2,r5,r1,r4,r2,r2,r3,r2,Kmhacer cosas como estas,2018-06-09 14:58:28.453552,2018-06-09 15:01:33.747723,2018-06-09 14:56:11.909726,2018-06-09 15:14:15.597584,,[2 4 2 4 4 4 2 4 2 2],2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,39.53,UNEQUAL-L
296,2122,0,0804,1,END,7.0,6.0,2019.0,10,0,1,48,20,28,20,20,20.0,2,M,r3,r4,r3,r3,r7,r1,r2,r1,r2,r2,r1,,r4,r4,r1,r5,r1,r5,r1,r3,r3,r2,"Expropiar edificis per fer parcs publics
",2018-06-09 14:57:55.995070,2018-06-09 15:00:51.040357,2018-06-09 14:56:44.858618,2018-06-09 15:15:21.425694,,[4 4 4 4 4 2 2 2 2 0],4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,39.53,UNEQUAL-L
297,2123,0,0431,1,END,9.0,3.0,2019.0,10,0,1,48,30,18,30,30,30.0,3,F,r4,r3,r5,r5,r9,r2,r3,r1,r2,r2,r1,,r4,r3,r1,r1,r3,r5,r2,r3,r2,r2,"Sobre tot vui cuidar el aire 
",2018-06-09 14:59:28.717759,2018-06-09 15:04:33.844262,2018-06-09 14:57:37.805159,2018-06-09 15:18:50.961391,,[2 2 4 2 0 4 2 2 0 0],2.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,44.17,UNEQUAL-L
298,2125,0,DimaShinobiKonohi,1,END,2.0,1.0,2019.0,10,0,1,24,2,22,2,2,2.0,1,N,r1,r4,r2,r2,r2,r3,r2,r1,r2,r2,r1,,r2,r4,r1,r5,r1,r2,r2,r1,r4,r2,"Utilizar los electrocoches, bicis...p

",2018-06-09 15:00:46.321224,2018-06-09 15:07:50.273425,2018-06-09 14:58:51.462326,2018-06-09 15:16:19.152447,,[2 0 4 2 0 2 4 2 4 2],2.0,0.0,4.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,52.38,UNEQUAL-L
299,2126,0,0824,1,END,9.0,4.0,2019.0,10,0,1,48,32,16,32,32,32.0,3,F,r4,r4,r5,r3,r9,r2,r2,r1,r2,r2,r1,,r3,r5,r1,r3,r3,r1,r2,r5,r4,r4,"Las personas deberian pensar en el futuro,i tener cura con la naturaleza
",2018-06-09 15:00:47.488750,2018-06-09 15:04:18.426299,2018-06-09 14:58:54.256846,2018-06-09 15:17:09.939014,,[2 4 2 4 4 0 0 0 0 0],2.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,44.17,UNEQUAL-L
